,# YTID,start_seconds,end_seconds,positive_labels,laughter,not_laughter
545061,A0damgSlZ_Y,30.0,40.0,/m/09x0r,False,True
386206,6659yfDtslw,70.0,80.0,"/m/04rlf,/m/09x0r",False,True
1435981,bnxLz6D_fKo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1811812,qT0w_eI5m94,360.0,370.0,"/m/09x0r,/t/dd00125",False,True
254805,3OCGYQbk_qU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1361528,_3YE8kkUfY0,330.0,340.0,"/m/07pbtc8,/m/07yv9,/m/09x0r",False,True
788993,GsfP9BeKCYQ,220.0,230.0,/m/09x0r,False,True
414810,6lyK6hCkQQQ,30.0,40.0,/m/09x0r,False,True
338137,534CxUQIUZg,30.0,40.0,/m/09x0r,False,True
1740830,nZXqxEJPyck,0.0,10.0,"/m/04rlf,/m/09x0r",False,True
106648,0jc7ipB14jw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1511423,ebNQ2xeWO_A,21.0,31.0,/m/09x0r,False,True
343699,5A_NkbabUnE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
275996,3n25r-BF9cA,170.0,180.0,"/m/07k1x,/m/09x0r,/t/dd00125",False,True
160446,1fCMdDxz8yU,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
1763237,oTtKA46AYuc,30.0,40.0,/m/09x0r,False,True
281862,3uH55lSBqLA,30.0,40.0,/m/09x0r,False,True
1559295,gPXd_5TQCiU,0.0,10.0,/m/0ytgt,False,True
1711872,mPh495YfjvY,30.0,40.0,/m/09x0r,False,True
1708377,mGq6zurSm2w,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1052990,PLkTovEFrCQ,30.0,40.0,"/m/04rlf,/m/07k1x,/m/09x0r",False,True
1560368,gSDJqXtP-zo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
60980,-ypY4Frxwqo,29.0,39.0,"/m/04rlf,/m/09x0r",False,True
1081285,QIEx-PJQxYU,100.0,110.0,"/m/09x0r,/t/dd00125",False,True
516232,9H1DUMqwmwQ,26.0,36.0,"/m/07yv9,/m/09x0r",False,True
750154,FgCp47Y55W0,30.0,40.0,/m/09x0r,False,True
1800278,q-87o6UBxB0,30.0,40.0,/m/09x0r,False,True
414007,6kpOknmhluE,50.0,60.0,/m/09x0r,False,True
611844,BdtwY6UjIgI,560.0,570.0,"/m/02qldy,/m/09x0r",False,True
630379,C97TfXuzkQA,30.0,40.0,/m/09x0r,False,True
757320,Fu8oSuNHTlw,30.0,40.0,/m/09x0r,False,True
563850,ARuzCi9RZZc,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
194371,2HF_Z64OfQE,30.0,40.0,/m/09x0r,False,True
1373319,_UwWESsOEmg,30.0,40.0,/m/09x0r,False,True
322965,4jQI-OlRm9U,30.0,40.0,/m/09x0r,False,True
1389078,a45jZOc7PRY,90.0,100.0,/m/09x0r,False,True
1609862,iNi5FTRadaY,110.0,120.0,"/m/09x0r,/t/dd00125",False,True
1084876,QPpT2-8rv-g,15.0,25.0,/m/09x0r,False,True
1177237,TZ66Bz19E84,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1062312,PeeYVeFB9c8,30.0,40.0,"/m/04rlf,/m/04szw,/m/09x0r",False,True
106634,0jag5KnMk7Y,0.0,10.0,"/m/015lz1,/m/03qtwd,/m/04rlf,/m/0g293,/m/0gywn",False,True
841130,IVIAbC3FqOw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1900451,u6yHMfexQVw,30.0,40.0,/m/09x0r,False,True
493640,8hJz5b7pvGc,27.0,37.0,/m/09x0r,False,True
1070131,PvP2viZNRHY,30.0,40.0,"/m/09x0r,/t/dd00002",False,True
1032231,Oeiyz3VB36E,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
105721,0i_dH-x2mN4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1334955,Z6f1BQTyV6w,30.0,40.0,/m/09x0r,False,True
1911119,uZV7gXiYVq4,30.0,40.0,/m/09x0r,False,True
128300,16VZw21B1n8,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00034",False,True
505095,8zuW-2cbS0Q,290.0,300.0,/m/09x0r,False,True
1047043,P97ozmOPQA8,30.0,40.0,/m/09x0r,False,True
1358333,Zx9TQD5wFAg,200.0,210.0,"/m/04rlf,/m/07rc7d9,/m/09x0r,/t/dd00128",False,True
962702,MOu5ezu4M8Q,370.0,380.0,"/m/04k94,/m/09x0r",False,True
252876,3Lpm4pRVe1M,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
105713,0i_6A2k7hrM,30.0,40.0,"/m/09x0r,/t/dd00003",False,True
288500,41SWoGnjmco,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1919533,uun3Z80cPAk,170.0,180.0,"/m/05zppz,/m/09x0r",False,True
549914,A8Cvm3ORJbE,30.0,40.0,"/m/02qldy,/m/02zsn,/m/09x0r",False,True
1034279,Oiz9E1rRYJs,0.0,10.0,/m/09x0r,False,True
1523871,f44j5va_suQ,0.0,10.0,"/m/04rlf,/m/09x0r",False,True
1510856,ea4LPUbk91E,190.0,200.0,/m/09x0r,False,True
1469640,d3lmuU9Z9mM,280.0,290.0,"/m/028v0c,/m/09x0r,/t/dd00125",False,True
225660,2q_nJ79K1Xk,30.0,40.0,/m/09x0r,False,True
992233,NME6GJalvyc,60.0,70.0,"/m/09x0r,/m/0ytgt,/t/dd00125",False,True
1403518,ab8RGYSlGjU,220.0,230.0,"/m/09ct_,/m/09x0r",False,True
1576351,h3oIiuS3JGo,30.0,40.0,/m/09x0r,False,True
570444,Ab-IPxlGklo,30.0,40.0,/m/09x0r,False,True
59256,-x1N0Z4EkWk,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
233133,2zRJlSo5j4U,280.0,290.0,/m/09x0r,False,True
437066,7Irbe9SX47E,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0k4j",False,True
1681218,lC0ETe6j6U0,30.0,40.0,/m/09x0r,False,True
1843024,rkV7AEMf4tk,30.0,40.0,"/m/01bjv,/m/07yv9,/m/09x0r",False,True
1791699,pdiAnj0RKcU,13.0,23.0,"/m/07yv9,/m/09x0r",False,True
1936367,vbfnjQ1UE6U,30.0,40.0,/m/09x0r,False,True
736493,FG6Fc8KbsAY,0.0,4.0,/m/09x0r,False,True
432357,7Bb4DuCZD8Y,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1105745,R7KOYkKICYo,30.0,40.0,"/m/07bgp,/m/07q0h5t,/m/09x0r",False,True
1521250,ezAycn2JxEg,30.0,40.0,/m/09x0r,False,True
337126,51hYR8QPPfY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
653837,CoensTK2xtg,60.0,70.0,"/m/018j2,/m/04rlf,/m/09x0r",False,True
1175481,TV5Eo06OtQc,30.0,40.0,/m/09x0r,False,True
6303,-5S-vqSwJkA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1619490,ikhNe7OrxYs,13.0,23.0,"/m/07jdr,/m/07yv9,/m/0912c9,/m/09x0r",False,True
209003,2YAz85tQgx0,30.0,40.0,"/m/05zppz,/m/09x0r",False,True
1250396,W7aNKZEjl8M,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
738546,FKAHROmhFbw,220.0,230.0,"/m/09x0r,/t/dd00126",False,True
805358,HNuY6-2N13I,30.0,40.0,/m/09x0r,False,True
118849,0x7oRPluubg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
729101,F1Y1H8xhd2A,360.0,370.0,"/m/04rlf,/m/09x0r",False,True
107900,0l2RvdVpNnc,22.0,32.0,"/m/07yv9,/m/09x0r",False,True
1637162,jS_utd6XJuQ,30.0,40.0,/m/09x0r,False,True
76435,0E8rDgz77ic,15.0,25.0,/m/09x0r,False,True
57491,-v8Nn1xh4D0,30.0,40.0,/m/09x0r,False,True
1343641,ZQRANMoFCow,50.0,60.0,"/m/04rlf,/m/09x0r,/t/dd00125",False,True
1536089,fXTE4vkG-Dc,18.0,28.0,/m/09x0r,False,True
1413413,ayK0LyRAj8I,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1230998,VSM6Rd5Oq8o,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128",False,True
540916,9upsKJIEYfQ,30.0,40.0,/m/09x0r,False,True
781692,GeAFLwtAgjo,30.0,40.0,/m/09x0r,False,True
1353189,ZlF_Hy3kNLY,30.0,40.0,/m/09x0r,False,True
1825385,r0lu4OWiZPg,30.0,40.0,"/m/03qtwd,/m/06h7j,/m/09x0r,/t/dd00128",False,True
25886,-PBLMFAUed4,30.0,40.0,/m/09x0r,False,True
236813,32dRwloGDkc,30.0,40.0,/m/09x0r,False,True
956276,MBdonSA6_Gw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
2036377,zlLE0JTCVp8,8.0,18.0,"/m/04rlf,/m/09x0r",False,True
1865822,sgwDafQDsCE,360.0,370.0,/m/09x0r,False,True
188331,2AD_VAEYa7I,30.0,40.0,"/m/024dl,/m/09x0r",False,True
51729,-pACB_39vAw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1598659,hwevcQT040M,30.0,40.0,/m/09x0r,False,True
1270989,WqqZewc-2sQ,280.0,290.0,"/m/02pjr4,/m/04rlf,/m/09x0r",False,True
1190014,U-yN9jN3myg,30.0,40.0,"/m/09x0r,/m/0hsrw",False,True
1676609,l0OJGy5FBJM,30.0,40.0,/m/09x0r,False,True
255332,3Oq51S3uN7k,30.0,40.0,/m/09x0r,False,True
1823766,qxZQ3t7ZhGQ,30.0,40.0,/m/09x0r,False,True
813655,HdNuTHY8TvE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1203645,UUrxjoFJYso,24.0,34.0,/m/09x0r,False,True
950604,M-yZc8nEkBs,30.0,40.0,/m/09x0r,False,True
1583288,hLG40hpTWN8,530.0,540.0,"/m/09x0r,/t/dd00128",False,True
1393428,aEAk6y3jmLY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
2030699,zXKoXIQXd8I,30.0,40.0,"/m/012f08,/m/07yv9,/m/09x0r,/m/0btp2,/m/0k4j",False,True
1196165,UDoI2obZf9o,310.0,320.0,"/m/09x0r,/t/dd00112,/t/dd00125",False,True
332134,4vntzpeYe2w,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1265827,WezW9wTO20g,30.0,40.0,/m/09x0r,False,True
522044,9QeLafoy9TQ,20.0,30.0,"/m/09x0r,/t/dd00125",False,True
1416526,b4WdBjbQ7kU,90.0,100.0,"/m/04rlf,/m/09x0r",False,True
1977828,xKM0szzDljY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1863316,saIB04eq-lQ,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1969550,wzZMh0uq7mA,70.0,80.0,"/g/122z_qxw,/m/09x0r,/m/0g6b5",False,True
1469981,d4VzYYJ9Knw,30.0,40.0,/m/09x0r,False,True
1905,-0xLZytLrUY,26.0,36.0,"/m/04rlf,/m/09x0r",False,True
357893,5TtIDnlnxaY,30.0,40.0,/m/09x0r,False,True
1393245,aDiYZqfCxDA,30.0,40.0,/m/09x0r,False,True
535133,9lRFY7dtLV8,30.0,40.0,/m/09x0r,False,True
1194608,UAK4koAYZ9A,30.0,40.0,"/m/09x0r,/t/dd00126",False,True
51312,-oiwoGJGrKc,30.0,40.0,/m/09x0r,False,True
1801217,q1Xgor4l-CY,30.0,40.0,/m/09x0r,False,True
267947,3d9HUQ30GHk,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1572057,gu0F6sjLk8Q,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1555164,gFIGVbOmAcA,30.0,40.0,/m/09x0r,False,True
1554143,gCtVx0EGPVs,30.0,40.0,/m/09x0r,False,True
1208675,UfKa8_vpVgI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
188242,2A77pg4Bx2Y,30.0,40.0,"/m/07yv9,/m/09x0r",False,True
423998,6zuoyPUZyrY,30.0,40.0,/m/09x0r,False,True
545904,A22ZtAmHvJ4,30.0,40.0,/m/09x0r,False,True
1604099,i9LPk_v-Dfo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
263988,3ZF94E1Fqog,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
1870541,stCjSGXPnVs,30.0,40.0,/m/09x0r,False,True
1836884,rVcpq73TO8s,30.0,40.0,"/m/07pggtn,/m/09x0r,/t/dd00128",False,True
326843,4ojnHL89KAs,90.0,100.0,/m/09x0r,False,True
1035452,OlYtDhYw2KE,30.0,40.0,/m/09x0r,False,True
1073089,Q0iqAjHNaEs,30.0,40.0,/m/09x0r,False,True
1779445,p8hzc-xIzAs,490.0,500.0,/m/09x0r,False,True
1244471,VvH_hESsU_M,30.0,40.0,/m/09x0r,False,True
2025588,zJc5eg-0bm4,10.0,20.0,"/m/014zdl,/m/07pxg6y,/m/09x0r",False,True
389347,6AYZG5n2VUA,30.0,40.0,/m/09x0r,False,True
1110000,RGWAhbizP_w,30.0,40.0,/m/09x0r,False,True
1786327,pQehPnEOsHs,90.0,100.0,"/m/09x0r,/t/dd00125",False,True
879960,JiZKhXN6nwc,250.0,260.0,"/m/04rlf,/m/09x0r",False,True
191926,2ESF2TBlzfc,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1909453,uV7hu2EC0WY,180.0,190.0,"/m/09x0r,/t/dd00125",False,True
1402592,a_3bNUOjLes,200.0,210.0,/m/09x0r,False,True
1605231,iCEETtZO6Ro,30.0,40.0,"/m/01bjv,/m/07yv9,/m/09x0r",False,True
1777535,p3mhXdOFGJM,30.0,40.0,/m/09x0r,False,True
1326554,YobqjDIchSw,160.0,170.0,"/m/09x0r,/t/dd00125",False,True
1764006,oVtNczhFut4,80.0,90.0,"/m/015p6,/m/04s8yn,/m/09x0r",False,True
604180,BS98IMDoUFg,30.0,40.0,/m/09x0r,False,True
87258,0PgHS2x8yoU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1883626,tQPJIzpuAqc,60.0,70.0,"/m/03q5_w,/m/05zppz,/m/09x0r",False,True
41761,-eYov-po2wc,130.0,140.0,/m/09x0r,False,True
2038696,zrcwZLfspSE,200.0,210.0,"/m/09x0r,/t/dd00013,/t/dd00127",False,True
95341,0YQwvi955fU,30.0,40.0,/m/09x0r,False,True
1644186,jjZeDK_FHAg,30.0,40.0,/m/09x0r,False,True
1611330,iRKRk9fjuU8,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
354925,5Pr-kDy55iw,18.0,28.0,/m/09x0r,False,True
925863,LCwg20vkTfo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
229098,2ueBQfB-RcA,30.0,40.0,/m/09x0r,False,True
1166910,TCCqn14rnGQ,30.0,40.0,/m/09x0r,False,True
1067390,PpaiPziLMiU,17.0,27.0,/m/09x0r,False,True
1935115,vZD-72TFvzg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1254323,WGKObTQsCtQ,90.0,100.0,"/m/02x984l,/m/03m9d0z,/m/09x0r",False,True
386731,66s5n6LcRa8,30.0,40.0,/m/09x0r,False,True
329707,4sZSJYwN1kU,140.0,150.0,"/m/07yv9,/m/09x0r,/m/0k4j",False,True
288060,40vvboOsr_E,30.0,40.0,"/m/01xqw,/m/04rlf,/m/04szw,/m/07sbbz2,/m/09x0r",False,True
22916,-MCjiOQ0MKU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
973821,Mkqdp6aEdgo,300.0,310.0,"/m/09x0r,/t/dd00126",False,True
44234,-hB9za69QwA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
10260,-9TU2cHGCEo,0.0,6.0,"/m/04rlf,/m/09x0r",False,True
1331354,Yz_n0qVm7jU,30.0,40.0,/m/09x0r,False,True
324262,4lCBhAZ6JBM,30.0,40.0,/m/09x0r,False,True
453536,7hCIZY-AepM,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1836638,rUxeDHqoIFo,30.0,40.0,/m/09x0r,False,True
48670,-lvk0ifWnDg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1721972,mo43TE3wuys,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
653182,CnSmJ7RxfD0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1817936,qi9XeRdgwKI,10.0,20.0,"/m/02_41,/m/09x0r,/t/dd00129",False,True
649247,CgI1wxHuTNI,30.0,40.0,/m/09x0r,False,True
906814,KaGE6tlf0us,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",False,True
1393238,aDhYZL815xc,30.0,40.0,/m/09x0r,False,True
1842914,rkANcXPUnQg,240.0,250.0,"/m/06d_3,/m/07jdr,/m/09x0r",False,True
370122,5kFQAWwOqzI,30.0,40.0,/m/09x0r,False,True
1755470,o9g953Q2fnI,30.0,40.0,/m/09x0r,False,True
365687,5dr14t-tOes,30.0,35.0,/m/09x0r,False,True
1085639,QRTPMG-DsXE,30.0,40.0,/m/09x0r,False,True
144545,1OP_Sqb4QPM,30.0,40.0,/m/09x0r,False,True
1010117,NwQE3zUEByg,210.0,220.0,"/m/09x0r,/t/dd00125",False,True
245578,3D0bzCwDEYg,30.0,40.0,"/m/07rv9rh,/m/09x0r",False,True
669608,DH0j2Zvl9JY,40.0,50.0,"/m/015p6,/m/025rv6n,/m/09b5t,/m/09x0r",False,True
293149,47PqciKgsXs,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00004",False,True
371631,5mPgx7K5xtc,240.0,250.0,"/m/02qldy,/m/09x0r",False,True
1629106,j7uYgPIzbZ8,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
606792,BWN3RJGUetk,30.0,40.0,/m/09x0r,False,True
1313251,YLXsRdv_cXc,30.0,40.0,/m/09x0r,False,True
442361,7Qztsj8mLOo,30.0,40.0,"/m/019jd,/m/056ks2,/m/07yv9,/m/09x0r",False,True
578976,AoFVDUzQEss,21.0,31.0,"/m/04rlf,/m/09x0r",False,True
2030325,zWKvr165pc8,350.0,360.0,"/m/09x0r,/t/dd00125",False,True
1048500,PCD1xGfMflE,30.0,40.0,/m/09x0r,False,True
660021,CzzszX__eN4,330.0,340.0,"/m/09x0r,/m/0jbk",False,True
1479885,dRn7HwSbOXc,140.0,150.0,"/m/04rlf,/m/09x0r",False,True
1782381,pGLG8fjbrY0,70.0,80.0,/m/09x0r,False,True
238677,34nMn31lTxo,180.0,190.0,"/m/02jz0l,/m/09x0r",False,True
378331,5vysmb2xhf0,0.0,10.0,"/m/04rlf,/m/09x0r",False,True
199202,2MlE0l4JZAs,120.0,130.0,"/m/04rlf,/m/09x0r,/t/dd00126",False,True
832494,IE3JRNJvPvA,30.0,40.0,/m/09x0r,False,True
1816311,qe0fecQ8HQg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1729400,n6EApsX1Zjk,160.0,170.0,"/m/02hnl,/m/03qtwd,/m/04rlf,/m/04szw,/m/05r6t,/m/06by7",False,True
1143728,SPXLgwgYFzI,70.0,80.0,/m/09x0r,False,True
777585,GX3bg6u1xjA,30.0,40.0,/m/09x0r,False,True
649598,Cguot8_KHHw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1987762,xk-yHpAsITs,80.0,90.0,/m/09x0r,False,True
327915,4qBhyo1_xI4,1.0,11.0,"/m/09x0r,/m/0jbk",False,True
1415718,b2drf07X6F0,60.0,70.0,"/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",False,True
1352594,Zjp_mJnajL4,30.0,40.0,/m/09x0r,False,True
548627,A6ABa6TslQ0,30.0,40.0,/m/09x0r,False,True
1299472,XrExTKVgvAc,30.0,40.0,"/m/01bjv,/m/07yv9,/m/09x0r",False,True
1893752,tqJ8BCNyZ0w,80.0,90.0,/m/09x0r,False,True
763859,G5m_wKLvr7M,30.0,40.0,/m/09x0r,False,True
1567130,ghm2PCnwjPU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
158135,1cjQLt-wgR8,6.0,16.0,"/m/04rlf,/m/09x0r",False,True
60320,-y9nBEm1z0I,30.0,40.0,/m/09x0r,False,True
1657899,kHAgzmSKA4I,30.0,40.0,"/m/04rlf,/m/07k1x,/m/09x0r",False,True
1784858,pMnzm06Kxqo,60.0,70.0,"/m/09x0r,/m/0llzx",False,True
1775514,ozXad-kNxJw,30.0,40.0,"/m/09x0r,/t/dd00128",False,True
1720895,mlPzwqOajUg,4.0,14.0,"/m/04rlf,/m/09x0r",False,True
1217258,UyMuyjL8q2A,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
787127,Gp5EC-rLRRE,30.0,40.0,"/m/09x0r,/t/dd00129",False,True
776621,GV82VePuG5g,30.0,40.0,/m/09x0r,False,True
1219147,V1_HU7MpeIk,30.0,40.0,/m/09x0r,False,True
1911596,u_jNPZM07pg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
77984,0FlHzg_Z_18,30.0,40.0,/m/09x0r,False,True
188621,2A_eyagFIkU,160.0,170.0,/m/09x0r,False,True
532898,9hjQalPln1A,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
650038,ChdoMuzwNg0,80.0,90.0,"/m/09x0r,/t/dd00129",False,True
1475990,dIc9LdhiLsM,240.0,250.0,"/m/07jdr,/m/07yv9,/m/09x0r",False,True
1310040,YENgz3kQ3-k,350.0,360.0,"/m/04rlf,/m/09x0r",False,True
80514,0IVBazPu1os,30.0,40.0,/m/09x0r,False,True
1996773,y6oix8J2PvU,30.0,40.0,"/m/07yv9,/m/09x0r",False,True
1480310,dSnDlgs_XdQ,110.0,120.0,"/m/01h8n0,/m/04rlf,/m/09x0r",False,True
106902,0jvEYdRXg7g,30.0,40.0,/m/09x0r,False,True
1444893,c8-p0AcV9MY,190.0,200.0,"/m/02c8p,/m/07c52,/m/09x0r",False,True
1521886,f-WaCL5-BC8,25.0,35.0,"/m/09x0r,/t/dd00129",False,True
1911502,u_TEAaUloHs,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1140736,SIvPx_2dU9E,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1636856,jRnQgVOcETg,30.0,40.0,/m/09x0r,False,True
1655877,kCAZXKzD3xo,40.0,50.0,/m/09x0r,False,True
1618604,iiVOWYUfOTI,30.0,40.0,/m/09x0r,False,True
63552,00Vs-8k4xp4,0.0,10.0,"/m/09x0r,/t/dd00128",False,True
1658621,kIueOXzcduU,50.0,60.0,"/m/09x0r,/m/0k65p",False,True
1313802,YMoqnF5SVyQ,19.0,29.0,/m/09x0r,False,True
1699172,luVD3XxmdJU,23.0,33.0,"/m/04rlf,/m/09x0r",False,True
1340695,ZJkPrT_jJIY,30.0,40.0,/m/09x0r,False,True
364336,5c-8CmJ8Rfg,80.0,90.0,"/m/09x0r,/t/dd00125",False,True
900693,KO_Mimy-kX4,30.0,40.0,/m/09x0r,False,True
928162,LHaBI55DGsg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
906042,KZigmjqGQn0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1708346,mGkogNJkz4U,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1572868,gw3XwAIHg58,300.0,310.0,"/m/09x0r,/t/dd00128",False,True
176053,1x7sbEtt8hw,130.0,140.0,"/m/07yv9,/m/09x0r,/m/0k4j",False,True
51528,-oyGMPANWNI,30.0,40.0,"/m/09x0r,/m/0ytgt",False,True
446127,7WlAzwO9emk,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
938173,LbIV83wxQ2g,13.0,23.0,"/m/04rlf,/m/09x0r",False,True
1152344,ShKikifF42c,11.0,21.0,"/m/07yv9,/m/09x0r,/m/0k4j",False,True
896857,KGcaYavBnuY,30.0,40.0,/m/09x0r,False,True
1345739,ZVJ5Q4d4nEk,50.0,60.0,"/m/04rlf,/m/05fw6t,/m/09x0r",False,True
179739,20IyJ6S1-wo,140.0,150.0,/m/09x0r,False,True
1193438,U7f47KAJknI,20.0,30.0,/m/09x0r,False,True
1980888,xSYgXgolE_k,40.0,50.0,"/m/09x0r,/t/dd00125",False,True
124723,12ZRdL_4Z48,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
922332,L5MvTlT6oUc,40.0,50.0,"/m/01bjv,/m/07yv9,/m/09x0r,/m/0ytgt,/t/dd00128",False,True
201207,2P9tJVNfzdg,60.0,70.0,/m/09x0r,False,True
386332,66J1a5jKp68,30.0,40.0,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y",False,True
1714476,mWE1Sd1sHYE,5.0,15.0,/m/09x0r,False,True
1014684,O4uiKJvt07s,4.0,14.0,"/m/014zdl,/m/07qsvvw,/m/09x0r",False,True
561436,AOTaiHaof-U,30.0,40.0,/m/09x0r,False,True
1067256,PpKpSRdVyog,14.0,24.0,"/m/07q2z82,/m/07yv9,/m/09x0r",False,True
1231904,VUHEOmCPWiU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
392513,6FBZtX0b11w,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1590339,hbmI_YbHUto,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1450360,cLQ-vd0WLRc,30.0,40.0,/m/09x0r,False,True
572317,Ady3eWC4m8E,30.0,40.0,"/m/07cx4,/m/09x0r",False,True
779422,G_iWfCQ3fOU,90.0,100.0,"/m/09x0r,/m/0cj0r",False,True
353875,5OTy52rF-2o,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1664810,kYbGcZcblc4,180.0,190.0,"/m/05x_td,/m/09x0r,/t/dd00128",False,True
1927841,vFvD3kB6vVI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1133533,S3LoNVMC6Bo,50.0,60.0,/m/09x0r,False,True
1346613,ZXLgrpd07jU,30.0,40.0,/m/09x0r,False,True
746325,FZYaAIXJzKE,0.0,5.0,/m/09x0r,False,True
793706,H0x921OozsE,30.0,40.0,/m/09x0r,False,True
1368670,_KB4zt4nOyE,30.0,40.0,/m/09x0r,False,True
121083,0zYY7Mage2U,140.0,150.0,"/m/0316dw,/m/09x0r",False,True
1324720,YkhAvmUt4bE,30.0,40.0,/m/09x0r,False,True
232732,2yxrq0cNcJ4,30.0,40.0,"/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/m/0k4j",False,True
136356,1FGE4x7op1I,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1763950,oVjxkxbBuQ4,120.0,130.0,/m/09x0r,False,True
95796,0Yux-nGvRyI,380.0,390.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j",False,True
1614568,iZIeb-zPR_A,390.0,400.0,"/m/07r660_,/m/09x0r,/t/dd00125",False,True
499698,8rCp6XTp6aM,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
974219,Mlg9_5c-XQA,0.0,9.0,/m/09x0r,False,True
1581558,hGrRmLAdbvs,220.0,230.0,"/m/09x0r,/t/dd00125",False,True
1983414,xZ9t_mLaUOY,180.0,190.0,/m/09x0r,False,True
927699,LGbNfwttTvQ,30.0,40.0,/m/09x0r,False,True
1880244,tH_jLJZ_IZc,30.0,40.0,/m/09x0r,False,True
742143,FRO6qEXQorc,30.0,40.0,/m/09x0r,False,True
1699211,luc4IxFA_nE,9.0,19.0,"/m/07pjjrj,/m/09x0r",False,True
1009271,NugB3hWznGw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1926318,vC-xH5YNmzU,490.0,500.0,"/m/04rlf,/m/09x0r",False,True
277415,3onYNpUltXQ,30.0,40.0,/m/09x0r,False,True
